RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1,2025-07-29 04:52:08.8624391,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\InstallLocation = C:\Program Files\Windows Defender,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\InstallLocation = C:\Program Files\Windows Defender\,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\InstallLocation = C:\\Program Files\\Windows Defender""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\InstallLocation = C:\\Program Files\\Windows Defender\\""}]}}"
2,2,2025-07-29 04:52:08.8624937,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: N/A\ProductType = ",New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\ProductType = 0x2,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""N/A\\ProductType = ""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\ProductType = 0x2""}]}}"
3,3,2025-07-29 04:52:12.8049493,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\ManagedDefenderProductType = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\ManagedDefenderProductType = 0x0,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\ManagedDefenderProductType = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\ManagedDefenderProductType = 0x0""}]}}"
4,4,2025-07-29 04:52:12.8066410,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\Features\TamperProtection = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Features\TamperProtection = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\Features\\TamperProtection = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Features\\TamperProtection = 0x1""}]}}"
5,5,2025-07-29 04:52:18.2010805,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: ",New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x2,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpCampRing = 0x2""}]}}"
6,6,2025-07-29 04:52:18.2010941,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: ",New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampGradualRelease = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpCampGradualRelease = 0x1""}]}}"
7,7,2025-07-29 04:52:18.2011020,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: ",New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x2,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpEngineRing = 0x2""}]}}"
8,8,2025-07-29 04:52:18.2035661,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\Real-Time Protection\DpaDisabled = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Real-Time Protection\DpaDisabled = 0x0,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\Real-Time Protection\\DpaDisabled = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Real-Time Protection\\DpaDisabled = 0x0""}]}}"
9,9,2025-07-29 04:52:18.2061945,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\Scan\AggressiveCatchupQuickScanReattemptElapsed = 0x17,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Scan\AggressiveCatchupQuickScanReattemptElapsed = 0x17,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\Scan\\AggressiveCatchupQuickScanReattemptElapsed = 0x17""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Scan\\AggressiveCatchupQuickScanReattemptElapsed = 0x17""}]}}"
10,10,2025-07-29 04:52:18.2062130,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\Scan\DaysUntilAggressiveCatchupQuickScan = 0x19,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Scan\DaysUntilAggressiveCatchupQuickScan = 0x1E,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\Scan\\DaysUntilAggressiveCatchupQuickScan = 0x19""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Scan\\DaysUntilAggressiveCatchupQuickScan = 0x1E""}]}}"
11,11,2025-07-29 04:52:18.2160674,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\Signature Updates\SignatureType = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Signature Updates\SignatureType = 0x0,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\Signature Updates\\SignatureType = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Signature Updates\\SignatureType = 0x0""}]}}"
12,12,2025-07-29 04:52:18.2195926,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\SpyNet\MAPSconcurrency = 0x1,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\MAPSconcurrency = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\SpyNet\\MAPSconcurrency = 0x1""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\SpyNet\\MAPSconcurrency = 0x1""}]}}"
13,13,2025-07-29 04:52:18.2196099,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: Default\SpyNet\SpyNetReportingLocation = , REST:https://wdcp.microsoft.com/wdcp.svc/submitReport, ","New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\SpyNetReportingLocation = , SOAP:https://wdcp.microsoft.com/WdCpSrvc.asmx, SOAP:https://wdcpalt.microsoft.com/WdCpSrvc.asmx, REST:https://wdcp.microsoft.com/wdcp.svc/submitReport, REST:https://wdcpalt.microsoft.com/wdcp.svc/submitReport, BOND:https://wdcp.microsoft.com/wdcp.svc/bond/submitreport, BOND:https://wdcpalt.microsoft.com/wdcp.svc/bond/submitreport, ",,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\SpyNet\\SpyNetReportingLocation = , REST:https://wdcp.microsoft.com/wdcp.svc/submitReport, ""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\SpyNet\\SpyNetReportingLocation = , SOAP:https://wdcp.microsoft.com/WdCpSrvc.asmx, SOAP:https://wdcpalt.microsoft.com/WdCpSrvc.asmx, REST:https://wdcp.microsoft.com/wdcp.svc/submitReport, REST:https://wdcpalt.microsoft.com/wdcp.svc/submitReport, BOND:https://wdcp.microsoft.com/wdcp.svc/bond/submitreport, BOND:https://wdcpalt.microsoft.com/wdcp.svc/bond/submitreport, ""}]}}"
14,14,2025-07-29 04:52:18.2196228,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\SpyNet\SSLOptions = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\SSLOptions = 0x3,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\SpyNet\\SSLOptions = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\SpyNet\\SSLOptions = 0x3""}]}}"
15,15,2025-07-29 04:52:18.2196357,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,1772,2140,WIN-N0IRN1T9IF6,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\SpyNet\MAPSconcurrencyDss = 0xA,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\SpyNet\MAPSconcurrencyDss = 0xA,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\SpyNet\\MAPSconcurrencyDss = 0xA""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\SpyNet\\MAPSconcurrencyDss = 0xA""}]}}"
16,16,2025-07-28 20:37:43.7523133,1150,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2500,5552,DESKTOP-5A3QN5S,0,S-1-5-18,Defender is up and running in a healthy state,,,"Signature Version: ",,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Platform version"",""#text"":""4.18.1909.6""},{""@Name"":""Unused""},{""@Name"":""Engine version"",""#text"":""1.1.16400.2""},{""@Name"":""Security intelligence version"",""#text"":""1.303.25.0""}]}}"
17,17,2025-07-28 20:37:43.7538565,1151,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2500,5552,DESKTOP-5A3QN5S,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Platform version"",""#text"":""4.18.1909.6""},{""@Name"":""Unused""},{""@Name"":""Engine version"",""#text"":""1.1.16400.2""},{""@Name"":""NRI engine version"",""#text"":""1.1.16400.2""},{""@Name"":""AV security intelligence version"",""#text"":""1.303.25.0""},{""@Name"":""AS security intelligence version"",""#text"":""1.303.25.0""},{""@Name"":""NRI security intelligence version"",""#text"":""1.303.25.0""},{""@Name"":""RTP state"",""#text"":""%%901""},{""@Name"":""OA state"",""#text"":""%%901""},{""@Name"":""IOAV state"",""#text"":""%%901""},{""@Name"":""BM state"",""#text"":""%%901""},{""@Name"":""Last AV security intelligence age"",""#text"":""2134""},{""@Name"":""Last AS security intelligence age"",""#text"":""2134""},{""@Name"":""Last quick scan age"",""#text"":""4294967295""},{""@Name"":""Last full scan age"",""#text"":""4294967295""},{""@Name"":""AV security intelligence creation time"",""#text"":""9/24/2019 5:12:58 AM""},{""@Name"":""AS security intelligence creation time"",""#text"":""9/24/2019 5:12:58 AM""},{""@Name"":""Last quick scan start time"",""#text"":""1/1/1601 12:00:00 AM""},{""@Name"":""Last quick scan end time"",""#text"":""1/1/1601 12:00:00 AM""},{""@Name"":""Last quick scan source"",""#text"":""0""},{""@Name"":""Last full scan start time"",""#text"":""1/1/1601 12:00:00 AM""},{""@Name"":""Last full scan end time"",""#text"":""1/1/1601 12:00:00 AM""},{""@Name"":""Last full scan source"",""#text"":""0""},{""@Name"":""Product status"",""#text"":""0x00080000""}]}}"
18,18,2025-07-29 06:32:23.6173859,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,7056,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampRing = 0x2,"New Value: ",,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpCampRing = 0x2""},{""@Name"":""New Value""}]}}"
19,19,2025-07-29 06:32:23.6173929,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,7056,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpCampGradualRelease = 0x1,"New Value: ",,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpCampGradualRelease = 0x1""},{""@Name"":""New Value""}]}}"
20,20,2025-07-29 06:32:23.6174121,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,7056,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: HKLM\SOFTWARE\Microsoft\Windows Defender\MpEngine\MpEngineRing = 0x2,"New Value: ",,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\MpEngine\\MpEngineRing = 0x2""},{""@Name"":""New Value""}]}}"
21,21,2025-07-29 06:32:28.8368111,2002,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,2428,DESKTOP-5A3QN5S,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Current Engine Version"",""#text"":""1.1.25060.6""},{""@Name"":""Previous Engine Version"",""#text"":""1.1.16400.2""},{""@Name"":""Unused""},{""@Name"":""Unused2""},{""@Name"":""Unused3""},{""@Name"":""Domain"",""#text"":""NT AUTHORITY""},{""@Name"":""User"",""#text"":""SYSTEM""},{""@Name"":""SID"",""#text"":""S-1-5-18""},{""@Name"":""Unused4""},{""@Name"":""Unused5""},{""@Name"":""Feature Index"",""#text"":""0""},{""@Name"":""Feature Name"",""#text"":""%%802""}]}}"
22,22,2025-07-29 06:32:28.8371044,2000,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,2428,DESKTOP-5A3QN5S,0,S-1-5-18,Update - The antimalware definitions updated successfully,NT AUTHORITY\SYSTEM,,"Current: ","Current: ",Product Version: 4.18.1909.6,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Current security intelligence Version"",""#text"":""1.433.125.0""},{""@Name"":""Previous security intelligence Version"",""#text"":""1.303.25.0""},{""@Name"":""Unused""},{""@Name"":""Unused2""},{""@Name"":""Unused3""},{""@Name"":""Domain"",""#text"":""NT AUTHORITY""},{""@Name"":""User"",""#text"":""SYSTEM""},{""@Name"":""SID"",""#text"":""S-1-5-18""},{""@Name"":""Security intelligence Type Index"",""#text"":""1""},{""@Name"":""Security intelligence Type"",""#text"":""%%800""},{""@Name"":""Update Type Index"",""#text"":""1""},{""@Name"":""Update Type"",""#text"":""%%803""},{""@Name"":""Current Engine Version"",""#text"":""1.1.25060.6""},{""@Name"":""Previous Engine Version"",""#text"":""1.1.16400.2""}]}}"
23,23,2025-07-29 06:32:28.8372882,2000,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2248,2428,DESKTOP-5A3QN5S,0,S-1-5-18,Update - The antimalware definitions updated successfully,NT AUTHORITY\SYSTEM,,"Current: ","Current: ",Product Version: 4.18.1909.6,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Current security intelligence Version"",""#text"":""1.433.125.0""},{""@Name"":""Previous security intelligence Version"",""#text"":""1.303.25.0""},{""@Name"":""Unused""},{""@Name"":""Unused2""},{""@Name"":""Unused3""},{""@Name"":""Domain"",""#text"":""NT AUTHORITY""},{""@Name"":""User"",""#text"":""SYSTEM""},{""@Name"":""SID"",""#text"":""S-1-5-18""},{""@Name"":""Security intelligence Type Index"",""#text"":""2""},{""@Name"":""Security intelligence Type"",""#text"":""%%801""},{""@Name"":""Update Type Index"",""#text"":""1""},{""@Name"":""Update Type"",""#text"":""%%803""},{""@Name"":""Current Engine Version"",""#text"":""1.1.25060.6""},{""@Name"":""Previous Engine Version"",""#text"":""1.1.16400.2""}]}}"
24,24,2025-07-29 06:49:40.0874540,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2452,1340,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""Default\\NIS\\Consumers\\IPS\\DisableBmNetworkSensor = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\NIS\\Consumers\\IPS\\DisableBmNetworkSensor = 0x1""}]}}"
25,25,2025-07-29 06:49:40.0895950,5004,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2452,1340,DESKTOP-5A3QN5S,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Feature Name"",""#text"":""%%886""},{""@Name"":""Configuration"",""#text"":""1""},{""@Name"":""Unused""},{""@Name"":""Feature ID"",""#text"":""9""}]}}"
26,26,2025-07-29 06:49:46.0382149,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2452,2916,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: HKLM\SOFTWARE\Microsoft\Windows Defender\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x1,New Value: Default\NIS\Consumers\IPS\DisableBmNetworkSensor = 0x0,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Old Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\NIS\\Consumers\\IPS\\DisableBmNetworkSensor = 0x1""},{""@Name"":""New Value"",""#text"":""Default\\NIS\\Consumers\\IPS\\DisableBmNetworkSensor = 0x0""}]}}"
27,27,2025-07-29 06:49:46.0590262,5004,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2452,2916,DESKTOP-5A3QN5S,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""%%827""},{""@Name"":""Product Version"",""#text"":""4.18.1909.6""},{""@Name"":""Feature Name"",""#text"":""%%886""},{""@Name"":""Configuration"",""#text"":""0""},{""@Name"":""Unused""},{""@Name"":""Feature ID"",""#text"":""9""}]}}"
28,28,2025-07-29 06:49:56.4447212,2014,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2556,3344,DESKTOP-5A3QN5S,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""Microsoft Defender Antivirus""},{""@Name"":""Product Version"",""#text"":""4.18.25060.7""}]}}"
29,29,2025-07-29 06:49:56.5528392,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2556,532,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\IsServiceRunning = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""Microsoft Defender Antivirus""},{""@Name"":""Product Version"",""#text"":""4.18.25060.7""},{""@Name"":""Old Value"",""#text"":""Default\\IsServiceRunning = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\IsServiceRunning = 0x1""}]}}"
30,30,2025-07-29 06:49:56.5536489,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2556,532,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,"Old Value: N/A\Diagnostics\InitializingComponentProgress = ",New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""Microsoft Defender Antivirus""},{""@Name"":""Product Version"",""#text"":""4.18.25060.7""},{""@Name"":""Old Value"",""#text"":""N/A\\Diagnostics\\InitializingComponentProgress = ""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\Diagnostics\\InitializingComponentProgress = PostPlatformUpdate""}]}}"
31,31,2025-07-29 06:49:58.5469639,5007,Info,Microsoft-Windows-Windows Defender,Microsoft-Windows-Windows Defender/Operational,2556,532,DESKTOP-5A3QN5S,0,S-1-5-18,The antimalware platform configuration changed,,,Old Value: Default\ServiceStartStates = 0x0,New Value: HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1,,,,,,False,C:\Users\VM\Desktop\WindowsDefender.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Product Name"",""#text"":""Microsoft Defender Antivirus""},{""@Name"":""Product Version"",""#text"":""4.18.25060.7""},{""@Name"":""Old Value"",""#text"":""Default\\ServiceStartStates = 0x0""},{""@Name"":""New Value"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows Defender\\ServiceStartStates = 0x1""}]}}"
