RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
1,1,2025-07-29 04:52:05.7571516,6009,Info,EventLog,System,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""10.00., 19045, Multiprocessor Free, 0"",""Binary"":""""}}"
2,2,2025-07-29 04:52:05.7571516,6005,Info,EventLog,System,0,0,WIN-N0IRN1T9IF6,0,,The Event log service was started,,,Computer: WIN-N0IRN1T9IF6,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":"""",""Binary"":""E9-07-07-00-02-00-1D-00-04-00-34-00-05-00-F5-02-00-00-00-00-00-00-00-00""}}"
3,3,2025-07-29 04:51:44.5893473,12,Info,Microsoft-Windows-Kernel-General,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,OS was started,,,StartTime: 2025-07-29 04:51:44.5000000,BootMode: Normal boot,,,,,,False,C:\Users\VM\Desktop\System.evtx,State,0,"{""EventData"":{""Data"":[{""@Name"":""MajorVersion"",""#text"":""10""},{""@Name"":""MinorVersion"",""#text"":""0""},{""@Name"":""BuildVersion"",""#text"":""19041""},{""@Name"":""QfeVersion"",""#text"":""3803""},{""@Name"":""ServiceVersion"",""#text"":""0""},{""@Name"":""BootMode"",""#text"":""0""},{""@Name"":""StartTime"",""#text"":""2025-07-29 04:51:44.5000000""}]}}"
4,4,2025-07-29 04:51:44.5894503,153,Info,Microsoft-Windows-Kernel-Boot,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Status"",""#text"":""0""},{""@Name"":""EnableDisableReason"",""#text"":""0""},{""@Name"":""VsmPolicy"",""#text"":""0""}]}}"
5,5,2025-07-29 04:51:44.5896974,25,Info,Microsoft-Windows-Kernel-Boot,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""BootMenuPolicy"",""#text"":""1""}}}"
6,6,2025-07-29 04:51:44.5896982,27,Info,Microsoft-Windows-Kernel-Boot,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""BootType"",""#text"":""0""},{""@Name"":""LoadOptions"",""#text"":"" NOEXECUTE=OPTIN""}]}}"
7,7,2025-07-29 04:51:44.5897791,18,Info,Microsoft-Windows-Kernel-Boot,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""EntryCount"",""#text"":""1""}}}"
8,8,2025-07-29 04:51:44.5898142,32,Info,Microsoft-Windows-Kernel-Boot,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":{""@Name"":""BitlockerUserInputTime"",""#text"":""0""}}}"
9,9,2025-07-29 04:51:44.5984032,20,Info,Microsoft-Windows-Kernel-General,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""UpdateReason"",""#text"":""0""},{""@Name"":""EnabledNew"",""#text"":""True""},{""@Name"":""CountNew"",""#text"":""0""},{""@Name"":""CountOld"",""#text"":""0""}]}}"
10,10,2025-07-29 04:51:44.8448252,16,Info,Microsoft-Windows-HAL,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":""""}"
11,11,2025-07-29 04:51:45.7245660,6,Info,Microsoft-Windows-FilterManager,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""8""},{""@Name"":""DeviceName"",""#text"":""FileInfo""},{""@Name"":""DeviceTime"",""#text"":""2062-12-22 22:21:06.0000000""}]}}"
12,12,2025-07-29 04:51:45.7251278,6,Info,Microsoft-Windows-FilterManager,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""3""},{""@Name"":""DeviceName"",""#text"":""Wof""},{""@Name"":""DeviceTime"",""#text"":""2090-03-16 11:56:17.0000000""}]}}"
13,13,2025-07-29 04:51:45.7260728,6,Info,Microsoft-Windows-FilterManager,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""8""},{""@Name"":""DeviceName"",""#text"":""WdFilter""},{""@Name"":""DeviceTime"",""#text"":""2066-04-08 21:52:09.0000000""}]}}"
14,14,2025-07-29 04:51:46.0916600,98,Info,Microsoft-Windows-Ntfs,System,4,300,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""C:""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume2""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
15,15,2025-07-29 04:51:46.4059170,6,Info,Microsoft-Windows-FilterManager,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""9""},{""@Name"":""DeviceName"",""#text"":""FileCrypt""},{""@Name"":""DeviceTime"",""#text"":""2002-03-01 04:12:42.0000000""}]}}"
16,16,2025-07-29 04:51:47.2310701,6,Info,Microsoft-Windows-FilterManager,System,4,8,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""9""},{""@Name"":""DeviceName"",""#text"":""npsvctrig""},{""@Name"":""DeviceTime"",""#text"":""2025-01-05 19:41:12.0000000""}]}}"
17,17,2025-07-29 04:51:47.3280018,98,Info,Microsoft-Windows-Ntfs,System,4,260,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000002,0,"{""EventData"":{""Data"":[{""@Name"":""DriveName"",""#text"":""\\\\?\\Volume{b4afc308-0000-0000-0000-100000000000}""},{""@Name"":""DeviceName"",""#text"":""\\Device\\HarddiskVolume1""},{""@Name"":""CorruptionActionState"",""#text"":""0""}]}}"
18,18,2025-07-29 04:51:47.5107431,172,Info,Microsoft-Windows-Kernel-Power,System,4,300,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""State"",""#text"":""2""},{""@Name"":""Reason"",""#text"":""6""}]}}"
19,19,2025-07-29 04:51:47.6536101,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,316,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""0""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
20,20,2025-07-29 04:51:47.6601199,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,316,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""1""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
21,21,2025-07-29 04:51:47.6643563,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,316,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""2""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
22,22,2025-07-29 04:51:47.6661174,55,Info,Microsoft-Windows-Kernel-Processor-Power,System,4,316,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""Group"",""#text"":""0""},{""@Name"":""Number"",""#text"":""3""},{""@Name"":""IdleStateCount"",""#text"":""1""},{""@Name"":""IdleImplementation"",""#text"":""1""},{""@Name"":""NominalFrequency"",""#text"":""2304""},{""@Name"":""MaximumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumPerformancePercent"",""#text"":""100""},{""@Name"":""MinimumThrottlePercent"",""#text"":""100""},{""@Name"":""PerformanceImplementation"",""#text"":""0""}]}}"
23,23,2025-07-29 04:51:47.7886546,521,Info,Microsoft-Windows-Kernel-Power,System,4,32,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""ValidBatteryCount"",""#text"":""0""},{""@Name"":""ErrorBatteryCount"",""#text"":""0""},{""@Name"":""AbandonedBatteryCount"",""#text"":""0""}]}}"
24,24,2025-07-29 04:51:47.7920257,521,Info,Microsoft-Windows-Kernel-Power,System,4,32,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x8000000000000404,0,"{""EventData"":{""Data"":[{""@Name"":""ValidBatteryCount"",""#text"":""1""},{""@Name"":""ErrorBatteryCount"",""#text"":""0""},{""@Name"":""AbandonedBatteryCount"",""#text"":""0""}]}}"
25,25,2025-07-29 04:51:50.5384499,16,Info,Microsoft-Windows-Kernel-General,System,112,384,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""36""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SOFTWARE""},{""@Name"":""KeysUpdated"",""#text"":""239612""},{""@Name"":""DirtyPages"",""#text"":""16116""}]}}"
26,26,2025-07-29 04:51:50.5447773,24,Info,Microsoft-Windows-Kernel-General,System,112,416,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Time,0,"{""EventData"":{""Data"":[{""@Name"":""ExitReason"",""#text"":""0""},{""@Name"":""CurrentBias"",""#text"":""420""},{""@Name"":""CurrentTimeZoneID"",""#text"":""2""},{""@Name"":""TimeZoneInfoCacheUpdated"",""#text"":""0""},{""@Name"":""FirstRefresh"",""#text"":""0""}]}}"
27,27,2025-07-29 04:51:50.6967970,16,Info,Microsoft-Windows-Kernel-General,System,4,260,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""35""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\config\\DRIVERS""},{""@Name"":""KeysUpdated"",""#text"":""20308""},{""@Name"":""DirtyPages"",""#text"":""899""}]}}"
28,28,2025-07-29 04:51:50.9256996,16,Info,Microsoft-Windows-Kernel-General,System,348,352,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""32""},{""@Name"":""HiveName"",""#text"":""\\Device\\HarddiskVolume1\\Boot\\BCD""},{""@Name"":""KeysUpdated"",""#text"":""78""},{""@Name"":""DirtyPages"",""#text"":""4""}]}}"
29,29,2025-07-29 04:51:51.1398340,16,Info,Microsoft-Windows-Kernel-General,System,112,392,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""35""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\DEFAULT""},{""@Name"":""KeysUpdated"",""#text"":""64""},{""@Name"":""DirtyPages"",""#text"":""6""}]}}"
30,30,2025-07-29 04:51:52.5790824,14,Info,Microsoft-Windows-Wininit,System,528,532,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x4000000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""Config"",""#text"":""0""},{""@Name"":""IsTestConfig"",""#text"":""0""}]}}"
31,31,2025-07-29 04:51:52.7579701,16,Info,Microsoft-Windows-Kernel-General,System,112,380,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""36""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SECURITY""},{""@Name"":""KeysUpdated"",""#text"":""1""},{""@Name"":""DirtyPages"",""#text"":""1""}]}}"
32,32,2025-07-29 04:51:53.4237657,16962,Info,Microsoft-Windows-Directory-Services-SAM,System,684,688,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_RESTRICT_REMOTE_SAM_DEFAULT_SD"",""Data"":{""@Name"":""Default SD String:"",""#text"":""O:SYG:SYD:(A;;RC;;;BA)""}}}"
33,33,2025-07-29 04:51:53.4293821,16,Info,Microsoft-Windows-Kernel-General,System,112,396,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""31""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\SAM""},{""@Name"":""KeysUpdated"",""#text"":""1""},{""@Name"":""DirtyPages"",""#text"":""1""}]}}"
34,34,2025-07-29 04:51:53.4787215,16977,Info,Microsoft-Windows-Directory-Services-SAM,System,684,688,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT"",""Data"":[{""@Name"":""MinimumPasswordLength"",""#text"":""0""},{""@Name"":""RelaxMinimumPasswordLengthLimits"",""#text"":""0""},{""@Name"":""MinimumPasswordLengthAudit"",""#text"":""-1""}]}}"
35,35,2025-07-29 04:51:53.4787250,16983,Info,Microsoft-Windows-Directory-Services-SAM,System,684,688,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_AUDIT_LEGACY_PWD_RPC_METHODS_OFF""}}"
36,36,2025-07-29 04:51:54.2606930,16,Info,Microsoft-Windows-Kernel-General,System,668,672,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""56""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT""},{""@Name"":""KeysUpdated"",""#text"":""571""},{""@Name"":""DirtyPages"",""#text"":""33""}]}}"
37,37,2025-07-29 04:51:55.4625289,16,Info,Microsoft-Windows-Kernel-General,System,668,672,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""54""},{""@Name"":""HiveName"",""#text"":""\\??\\C:\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT""},{""@Name"":""KeysUpdated"",""#text"":""571""},{""@Name"":""DirtyPages"",""#text"":""33""}]}}"
38,38,2025-07-29 04:52:04.2835139,16977,Info,Microsoft-Windows-Directory-Services-SAM,System,684,816,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""@Name"":""SAMMSG_MINPWDLEN_SETTINGS_IN_EFFECT"",""Data"":[{""@Name"":""MinimumPasswordLength"",""#text"":""0""},{""@Name"":""RelaxMinimumPasswordLengthLimits"",""#text"":""0""},{""@Name"":""MinimumPasswordLengthAudit"",""#text"":""-1""}]}}"
39,39,2025-07-29 04:52:05.4838583,16,Info,Microsoft-Windows-Kernel-General,System,824,372,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""HiveNameLength"",""#text"":""31""},{""@Name"":""HiveName"",""#text"":""\\SystemRoot\\System32\\Config\\BBI""},{""@Name"":""KeysUpdated"",""#text"":""1""},{""@Name"":""DirtyPages"",""#text"":""1""}]}}"
40,40,2025-07-29 04:52:05.7075931,6,Info,Microsoft-Windows-FilterManager,System,4,260,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""wcifs""},{""@Name"":""DeviceTime"",""#text"":""2004-03-22 10:56:15.0000000""}]}}"
41,41,2025-07-29 04:52:05.8138612,50036,Info,Microsoft-Windows-Dhcp-Client,System,1328,1420,WIN-N0IRN1T9IF6,0,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
42,42,2025-07-29 04:52:05.8141578,50103,Info,Microsoft-Windows-Dhcp-Client,System,1328,1420,WIN-N0IRN1T9IF6,0,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
43,43,2025-07-29 04:52:05.8146480,6,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""5""},{""@Name"":""DeviceName"",""#text"":""luafv""},{""@Name"":""DeviceTime"",""#text"":""2062-02-02 20:11:58.0000000""}]}}"
44,44,2025-07-29 04:52:05.8641138,6,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
45,45,2025-07-29 04:52:05.8641283,1,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
46,46,2025-07-29 04:52:05.8642451,6,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""6""},{""@Name"":""DeviceName"",""#text"":""CldFlt""},{""@Name"":""DeviceTime"",""#text"":""2084-11-25 00:15:59.0000000""}]}}"
47,47,2025-07-29 04:52:05.8798324,6,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""10""},{""@Name"":""DeviceName"",""#text"":""storqosflt""},{""@Name"":""DeviceTime"",""#text"":""2007-04-09 11:08:30.0000000""}]}}"
48,48,2025-07-29 04:52:05.8856124,51046,Info,Microsoft-Windows-DHCPv6-Client,System,1328,1460,WIN-N0IRN1T9IF6,0,S-1-5-19,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x2000000000000000,0,"{""EventData"":""""}"
49,49,2025-07-29 04:52:05.8992459,6,Info,Microsoft-Windows-FilterManager,System,4,320,WIN-N0IRN1T9IF6,0,S-1-5-18,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""FinalStatus"",""#text"":""0x0""},{""@Name"":""DeviceVersionMajor"",""#text"":""10""},{""@Name"":""DeviceVersionMinor"",""#text"":""0""},{""@Name"":""DeviceNameLength"",""#text"":""7""},{""@Name"":""DeviceName"",""#text"":""bindflt""},{""@Name"":""DeviceTime"",""#text"":""2016-11-30 19:47:51.0000000""}]}}"
50,50,2025-07-29 04:52:06.1923336,7023,Error,Service Control Manager,System,668,1400,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""netprofm""},{""@Name"":""param2"",""#text"":""%%21""}],""Binary"":""6E-00-65-00-74-00-70-00-72-00-6F-00-66-00-6D-00-00-00""}}"
51,51,2025-07-29 04:52:08.9754000,3261,Info,Workstation,System,0,0,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":""WORKGROUP"",""Binary"":""""}}"
52,52,2025-07-29 04:52:08.0707297,7000,Error,Service Control Manager,System,668,784,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WdiServiceHost""},{""@Name"":""param2"",""#text"":""%%1297""}],""Binary"":""57-00-64-00-69-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-48-00-6F-00-73-00-74-00-00-00""}}"
53,53,2025-07-29 04:52:08.0707297,7000,Error,Service Control Manager,System,668,784,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WdiServiceHost""},{""@Name"":""param2"",""#text"":""%%1297""}],""Binary"":""57-00-64-00-69-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-48-00-6F-00-73-00-74-00-00-00""}}"
54,54,2025-07-29 04:52:08.0993310,7000,Error,Service Control Manager,System,668,780,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WdiServiceHost""},{""@Name"":""param2"",""#text"":""%%1297""}],""Binary"":""57-00-64-00-69-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-48-00-6F-00-73-00-74-00-00-00""}}"
55,55,2025-07-29 04:52:08.0993310,7000,Error,Service Control Manager,System,668,784,WIN-N0IRN1T9IF6,0,,,,,,,,,,,,False,C:\Users\VM\Desktop\System.evtx,"Audit success, classic",0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""WdiServiceHost""},{""@Name"":""param2"",""#text"":""%%1297""}],""Binary"":""57-00-64-00-69-00-53-00-65-00-72-00-76-00-69-00-63-00-65-00-48-00-6F-00-73-00-74-00-00-00""}}"
